id,campaign_id,asset_id,override_title,override_content,sort_order,added_at
d40ae0e0-a6e6-49d3-a491-16a4484f7fb8,ef6e3cca-b51a-4d8c-9c31-a7503c2c1f2a,61296602-ed08-478e-8b5a-316b46c45b77,,,13,2026-04-14 03:15:44.531692
e925d829-a852-4f37-8b9e-26c0b5e53201,ef6e3cca-b51a-4d8c-9c31-a7503c2c1f2a,638eb68f-55a4-41b3-9a0c-2f7204975dbc,,,14,2026-04-14 03:15:44.531692
f383fbec-93f3-48b3-b86c-933ad1673c3c,ef6e3cca-b51a-4d8c-9c31-a7503c2c1f2a,364dccca-b4a8-4727-ab80-1e90852b4c47,,,15,2026-04-14 03:15:44.531692
9ebd1426-ff41-457e-abe6-c4c74ff18e10,b4bbc82f-3ce7-486b-851e-37b934320b1a,61296602-ed08-478e-8b5a-316b46c45b77,,,0,2026-04-14 03:17:00.186637
72a7ea61-d4c7-41ce-8588-ccd587ef9ec2,663e7d43-1f42-4043-894e-519eed597ab2,253f94fb-45c4-4392-ad84-3bef5afc3b36,,,0,2026-04-18 22:56:15.218087
31f75d46-296b-4297-a619-449158291881,663e7d43-1f42-4043-894e-519eed597ab2,65964ef9-a122-4b22-9da7-c01f1c39392b,,,1,2026-04-18 22:56:15.218087
d508616c-3d61-4538-a5fe-8d1ac134d79f,3ca8b46e-a5d8-4b69-bd50-7fd0c488fb97,8869cd56-aa0e-4611-b920-5d64a7f948c0,,,0,2026-04-21 01:07:08.74385
b069e9a1-6f9e-49b6-a777-c27288363e8f,5cdf037e-4e37-4079-8bee-346c1602785c,ce50f016-53f4-42d0-943d-edfa44ae3b79,,,0,2026-04-21 03:23:29.647179
c587975c-3b4c-4662-9764-0ba1b72362b4,f9e703f2-d2ea-4922-ad0d-e7a4484724b3,164acb5a-5955-4380-8dda-47af69ff5de7,,,0,2026-05-06 00:27:54.978761
45afc4ec-54e6-44bd-8e9d-6e261f6ee27b,1bd11e40-937c-4dab-87d7-215704217136,dec5f4d3-2a7e-4e8c-83f2-12182fefa66c,,,0,2026-05-09 00:01:39.037049
856b7e97-afae-4d7a-9275-d2d1148b8180,dd02e37e-4ae4-4fec-bc81-2f40b314e547,a7e86451-cde2-49d8-91ba-1397c9584d6c,,,0,2026-05-21 13:41:25.6161
b7447817-be70-49f1-a14d-7d7dffb26f69,dd02e37e-4ae4-4fec-bc81-2f40b314e547,3e489162-817b-4401-a12b-06f58a3ca401,,,1,2026-05-21 13:41:25.6161
5ece4d22-20db-48cd-bb18-3d78d5a3e2d3,dd02e37e-4ae4-4fec-bc81-2f40b314e547,47fa8019-bc06-4b91-a56d-28c9cadbcfb4,,,2,2026-05-21 13:41:25.6161
